pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,vowel_energy_ratio,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.0,-4.6051702,0.15483963,0.23782285,1.5359299,0.0759253,0.75,1.0,0.25,0.2,0.028172022,0.5325,0.055000007,0.75,0,cv_120
0.0,-4.6051702,0.21629286,0.20437188,0.94488496,0.048454694,0.55,0.5,-0.050000012,0.3,0.040624052,0.48000002,-0.030000001,0.55,0,cv_120
0.0,-4.6051702,0.23791097,0.24420607,1.0264598,0.3749921,0.5,0.8,0.3,0.3,0.042351205,0.52,0.0,0.5,0,cv_120
0.0,-4.6051702,0.25799942,0.029725974,0.11521722,-0.1538483,0.0,0.0,0.0,0.55,0.035429955,0.6975,0.465,0.0,0,cv_120
0.0,-4.6051702,0.18647318,0.21505794,1.1532915,0.031601068,0.1,0.0,-0.1,0.15,0.02609061,0.5325,-0.035000026,0.1,0,cv_120
0.06,-2.65926,0.25384063,0.07507663,0.29576287,-0.27234957,0.7,0.1,-0.59999996,0.5,0.038972806,0.6825,0.525,0.7,0,cv_120
0.14999999,-1.8325815,0.15864515,0.18305826,1.1538849,-0.1058994,0.05,0.0,-0.05,0.4,0.025401369,0.65999997,-0.030000031,0.05,0,cv_120
0.19,-1.609438,0.020653037,0.01314049,0.6362495,-0.015276123,0.05,0.0,-0.05,0.05,0.006464068,0.3175,-0.13499999,0.05,0,cv_120
0.0,-4.6051702,0.0006639531,0.0,0.0,-0.00039977004,0.0,0.0,0.0,0.65,0.000103923165,0.73,0.16000003,0.0,1,cv_120
0.0,-4.6051702,0.0006355667,0.00057406037,0.9032118,-0.0002771831,0.0,0.0,0.0,0.2,8.3753606e-05,0.82,0.22000003,0.0,0,cv_120
0.0,-4.6051702,0.0006640491,0.000648642,0.9767835,0.00032582277,0.0,0.0,0.0,0.5,9.300423e-05,0.40500003,0.27,0.0,0,cv_120
0.0,-4.6051702,0.053448506,0.13307442,2.4897683,0.11842185,0.3,1.0,0.7,0.25,0.008327296,0.48749998,0.20499998,0.3,0,cv_120
0.0,-4.6051702,0.09463634,0.080317065,0.84869146,0.024302423,0.0,0.0,0.0,0.9,0.010448703,0.485,0.02000001,0.0,0,cv_120
0.0,-4.6051702,0.047789726,0.10782236,2.2561822,0.08639872,0.5,1.0,0.5,0.15,0.009353546,0.62,0.72,0.5,0,cv_120
0.0,-4.6051702,0.08219053,0.0983693,1.1968446,-0.096736826,0.55,1.0,0.45,0.4,0.016490305,0.6475,0.004999995,0.55,0,cv_120
0.0,-4.6051702,0.08864358,0.06779145,0.76476425,-0.1282482,0.65,1.0,0.35000002,0.4,0.01033472,0.815,0.23000002,0.65,0,cv_120
0.0,-4.6051702,0.10049563,0.10871123,1.0817508,0.053856585,0.0,0.0,0.0,0.45,0.010626505,0.6775,-0.065,0.0,0,cv_120
0.19,-1.609438,0.047082953,0.053050708,1.1267495,-0.029399093,0.05,0.3,0.25,0.2,0.0113965245,0.8575,0.14499998,0.05,0,cv_120
0.089999996,-2.3025851,0.026250722,0.050447844,1.9217691,-0.023788635,0.15,0.6,0.45000002,0.15,0.0055581187,0.8025,0.024999976,0.15,0,cv_120
0.0,-4.6051702,0.040503327,0.0582727,1.4387136,-0.02618425,0.0,0.0,0.0,0.4,0.006591155,0.9525,-0.024999976,0.0,0,cv_120
0.099999994,-2.207275,0.02891592,0.0031757408,0.10982669,-0.024035987,0.2,0.0,-0.2,0.3,0.007361751,0.9525,0.08499998,0.2,0,cv_120
0.0,-4.6051702,0.00042420806,0.0,0.0,-0.00033647814,0.0,0.0,0.0,0.55,7.6300756e-05,0.3075,-0.004999995,0.0,1,cv_120
0.0,-4.6051702,0.00035200958,0.00031571847,0.8968775,-0.00010447971,0.0,0.0,0.0,0.85,3.671505e-05,0.75,0.44000006,0.0,0,cv_120
0.0,-4.6051702,0.1031158,0.042231705,0.4095561,0.09479552,0.7,1.0,0.3,0.3,0.02069974,0.65999997,0.02000004,0.7,0,cv_120
0.0,-4.6051702,0.09516798,0.108478576,1.1398641,0.16753188,0.6,1.0,0.39999998,0.55,0.013819478,0.4975,0.265,0.6,0,cv_120
0.14,-1.89712,0.08388475,0.017928362,0.21372609,-0.124103256,0.3,0.0,-0.3,0.15,0.01847477,0.42249998,-0.21499997,0.3,0,cv_120
0.0,-4.6051702,0.028324088,0.008319041,0.29370895,-0.003164413,0.65,0.2,-0.45,0.15,0.007791767,0.8225,0.265,0.65,0,cv_120
0.03,-3.218876,0.061421562,0.003666565,0.05969507,-0.012686816,0.45,0.0,-0.45,0.2,0.017602993,0.6325,0.42500004,0.45,0,cv_120
0.0,-4.6051702,0.09450874,0.13308851,1.4082137,-0.09824807,0.5,1.0,0.5,0.15,0.023109943,0.8025,0.385,0.5,0,cv_120
0.049999997,-2.8134108,0.076999314,0.00892734,0.1159405,-0.09059562,0.25,0.0,-0.25,0.2,0.021261698,0.5,0.26,0.25,0,cv_120
0.0,-4.6051702,0.083576806,0.014950813,0.17888708,0.050140597,0.0,0.0,0.0,0.2,0.019962618,0.625,0.73,0.0,0,cv_120
0.01,-3.912023,0.040103603,0.0050295433,0.12541372,0.047801495,0.5,0.0,-0.5,0.1,0.010328566,0.5925,0.07499999,0.5,0,cv_120
0.07,-2.5257287,0.08524556,0.090734504,1.0643897,0.020224009,0.3,0.7,0.39999998,0.3,0.018393343,0.8425,0.28500003,0.3,0,cv_120
0.02,-3.506558,0.042280648,0.0030675482,0.07255204,-0.019996569,0.4,0.0,-0.4,0.1,0.0149616925,0.45749998,-0.225,0.4,0,cv_120
0.07,-2.5257287,0.073701344,0.10944194,1.484938,-0.0062496657,0.25,0.4,0.15,0.25,0.018053519,0.5625,-0.034999967,0.25,0,cv_120
0.01,-3.912023,0.046570536,0.0135029,0.28994504,0.014045671,0.3,0.0,-0.3,0.2,0.017044242,0.76,0.19,0.3,0,cv_120
0.0,-4.6051702,0.07144814,0.038129505,0.5336668,-0.04478062,0.0,0.0,0.0,0.7,0.009797101,0.8675,0.125,0.0,0,cv_120
0.14999999,-1.8325815,0.0024911682,0.0012266496,0.49239737,-0.0038741634,0.2,0.1,-0.1,0.1,0.0007340016,0.2575,-0.065,0.2,0,cv_120
0.0,-4.6051702,5.427609e-05,0.0,0.0,-6.0637165e-05,0.0,0.0,0.0,0.45,1.1156704e-05,0.72,0.42000002,0.0,1,cv_120
0.12,-2.040221,0.004595796,0.00010558407,0.022974005,-0.0046931566,0.2,0.0,-0.2,0.1,0.0016065488,0.71000004,-0.54,0.2,0,cv_120
0.16,-1.7719568,0.00018104003,0.19023164,1050.7131,-0.00016978964,0.15,1.0,0.85,0.3,2.2723945e-05,0.71,0.39,0.15,0,cv_120
0.0,-4.6051702,0.34618542,0.17151812,0.4954516,-0.14660162,0.0,0.0,0.0,0.6,0.03895158,0.26749998,0.005000025,0.0,0,cv_120
0.0,-4.6051702,0.24182388,0.19756962,0.81699795,0.013381458,0.0,0.0,0.0,0.9,0.015398744,0.625,0.70000005,0.0,0,cv_120
0.0,-4.6051702,0.13903034,0.015758943,0.11334894,0.23905589,0.65,0.0,-0.65,0.15,0.031876896,0.3075,0.014999986,0.65,0,cv_120
0.04,-2.9957323,0.16673377,0.036248755,0.21740498,0.019295106,0.4,0.0,-0.4,0.2,0.03556154,0.6425,0.70500004,0.4,0,cv_120
0.0,-4.6051702,0.06149555,0.06173785,1.00394,0.06692221,0.65,0.7,0.050000012,0.25,0.019456184,0.41500002,0.03999999,0.65,0,cv_120
0.0,-4.6051702,6.4532665e-05,7.816653e-05,1.2110832,6.631349e-06,0.0,0.0,0.0,0.65,1.1987135e-05,0.7175,0.445,0.0,0,cv_120
0.0,-4.6051702,0.0019999126,0.0,0.0,-0.0018145572,0.0,0.0,0.0,0.5,0.00059250573,0.2,0.0,0.0,1,cv_120
0.0,-4.6051702,0.0034107068,0.0028921275,0.847953,0.0007399116,0.0,0.0,0.0,0.35,0.00092775736,0.2,0.0,0.0,0,cv_120
0.01,-3.912023,0.008867622,0.006758588,0.7621637,0.005029342,0.1,0.0,-0.1,0.05,0.0022667383,0.25,0.06999999,0.1,0,cv_120
0.0,-4.6051702,0.003761255,0.0031468237,0.83663976,-5.019573e-05,0.0,0.0,0.0,0.2,0.0008600837,0.5975,0.795,0.0,0,cv_120
0.06,-2.65926,0.2368611,0.15919362,0.6720969,-0.0944625,0.55,0.2,-0.35000002,0.45,0.048963606,0.4525,-0.06500003,0.55,0,cv_120
0.0,-4.6051702,0.21859665,0.048296776,0.22094013,-0.050407887,0.0,0.0,0.0,0.4,0.038290124,0.775,0.43,0.0,0,cv_120
0.0,-4.6051702,0.0057782885,0.009305182,1.6103672,0.0013491187,0.0,0.2,0.2,0.1,0.0017815809,0.42499998,0.45,0.0,0,cv_120
0.0,-4.6051702,0.17656851,0.26876223,1.5221412,0.03531109,0.25,0.6,0.35000002,0.35,0.043366864,0.5075,0.07500002,0.25,0,cv_120
0.02,-3.506558,0.16080418,0.14505781,0.90207726,-0.041926682,0.15,0.0,-0.15,0.45,0.027418608,0.63750005,0.065,0.15,0,cv_120
0.14999999,-1.8325815,0.022027448,0.0060414313,0.2742682,-0.03898059,0.25,0.0,-0.25,0.05,0.006410071,0.4175,-0.435,0.25,0,cv_120
0.0,-4.6051702,0.002546757,0.002500319,0.98176193,-0.00043726317,0.0,0.0,0.0,0.25,0.00044283792,0.2025,-0.004999995,0.0,0,cv_120
0.0,-4.6051702,0.0021258097,0.0020794042,0.97816586,-9.2769325e-05,0.0,0.0,0.0,0.15,0.00029049476,0.58750004,0.77500004,0.0,0,cv_120
0.049999997,-2.8134108,0.0010175032,0.0,0.0,-0.0011316634,0.75,0.0,-0.75,0.25,0.00022825743,0.665,0.00999999,0.75,1,cv_120
0.0,-4.6051702,0.0012136063,0.001239582,1.0213952,9.214505e-05,0.0,0.0,0.0,0.75,0.0002035721,0.8,0.27999997,0.0,0,cv_120
0.0,-4.6051702,0.00134218,0.1991209,148.35522,-0.00039098534,0.0,0.8,0.8,0.6,0.00020129871,0.5825,0.014999986,0.0,0,cv_120
0.0,-4.6051702,0.20737328,0.1748293,0.8430657,-0.020613188,0.0,0.0,0.0,0.35,0.043152474,0.6675,0.065,0.0,0,cv_120
0.0,-4.6051702,0.15127163,0.06692249,0.44239947,-0.03206085,0.0,0.0,0.0,0.95,0.00726039,0.7725,0.014999986,0.0,0,cv_120
0.14,-1.89712,0.24935414,0.12327164,0.49436367,-0.4192849,0.3,0.0,-0.3,0.3,0.026235273,0.5825,0.004999995,0.3,0,cv_120
0.07,-2.5257287,0.017542258,0.023104263,1.3170626,-0.010318421,0.35,0.3,-0.049999982,0.15,0.0060030445,0.44,-0.35000002,0.35,0,cv_120
0.099999994,-2.207275,0.06996348,0.2374297,3.393623,-0.092604265,0.45,0.5,0.050000012,0.1,0.010985495,0.865,0.17000002,0.45,0,cv_120
0.07,-2.5257287,0.15060595,0.13247365,0.8796043,-0.15761691,0.55,0.4,-0.15,0.35,0.027811453,0.65999997,0.01000005,0.55,0,cv_120
0.0,-4.6051702,0.114766315,0.13651633,1.1895156,0.03660763,0.0,0.0,0.0,0.5,0.019868637,0.86,0.18,0.0,0,cv_120
0.0,-4.6051702,0.14442655,0.10245642,0.7094015,-0.061893217,0.0,0.0,0.0,0.2,0.02723718,0.745,0.100000024,0.0,0,cv_120
0.0,-4.6051702,0.10006415,0.057484124,0.57447267,-0.0168763,0.0,0.0,0.0,0.85,0.010488847,0.795,0.00999999,0.0,0,cv_120
0.0,-4.6051702,0.09054817,0.08945529,0.9879303,0.058492966,0.7,0.9,0.19999999,0.35,0.0182096,0.7075,0.014999986,0.7,0,cv_120
0.099999994,-2.207275,0.007331235,0.0016185074,0.22076844,-0.0059560337,0.25,0.0,-0.25,0.2,0.001539213,0.6375,0.71500003,0.25,0,cv_120
0.19,-1.609438,0.0022141486,0.0011731504,0.52984023,-0.002602118,0.05,0.0,-0.05,0.15,0.00041445924,0.65999997,0.06999999,0.05,0,cv_120
0.03,-3.218876,0.0011548803,0.0,0.0,-0.00019211802,0.4,0.0,-0.4,0.25,0.00054089166,0.2,0.0,0.4,1,cv_120
0.17999999,-1.6607312,0.0020116915,0.0012395266,0.6161583,-0.001035601,0.1,0.0,-0.1,0.1,0.00068071403,0.2175,-0.034999996,0.1,0,cv_120
0.0,-4.6051702,0.05963674,0.08100685,1.3583378,0.07567096,0.65,1.0,0.35000002,0.4,0.010142497,0.8675,0.255,0.65,0,cv_120
0.049999997,-2.8134108,0.042767763,0.069974855,1.6361585,0.009758298,0.1,0.5,0.4,0.1,0.014587969,0.435,0.45000005,0.1,0,cv_120
0.0,-4.6051702,0.041991536,0.049229052,1.1723562,0.034756213,0.15,0.3,0.15,0.2,0.0065143327,0.84749997,0.29500002,0.15,0,cv_120
0.0,-4.6051702,0.06336378,0.072400235,1.1426121,0.0007374107,0.15,0.3,0.15,0.2,0.0104394965,0.6875,-0.06500006,0.15,0,cv_120
0.089999996,-2.3025851,0.046214294,0.053638905,1.1606559,-0.07357,0.55,0.7,0.14999998,0.3,0.00683736,0.845,0.25,0.55,0,cv_120
0.0,-4.6051702,0.060711555,0.061279897,1.0093611,-0.021136435,0.0,0.0,0.0,0.7,0.004279985,0.73,0.01999998,0.0,0,cv_120
0.0,-4.6051702,0.10223941,0.073282614,0.7167746,0.026931347,0.0,0.0,0.0,0.9,0.010669949,0.82,0.25,0.0,0,cv_120
0.0,-4.6051702,0.043936387,0.008923106,0.20309143,-0.0233974,0.0,0.0,0.0,0.05,0.0055321218,0.725,-0.00999999,0.0,0,cv_120
0.07,-2.5257287,0.002103751,0.003214185,1.5278279,0.0009186754,0.05,0.3,0.25,0.05,0.0010066453,0.5675,0.725,0.05,0,cv_120
0.0,-4.6051702,4.3916625e-05,0.0,0.0,-2.2910956e-05,0.0,0.0,0.0,0.25,1.1579862e-05,0.32,0.06999999,0.0,1,cv_120
0.0,-4.6051702,4.156547e-05,3.5457386e-05,0.8528439,4.185399e-05,0.0,0.0,0.0,0.25,1.1884942e-05,0.74249995,0.435,0.0,0,cv_120
0.0,-4.6051702,0.111598685,0.1373015,1.2303146,0.24045517,0.35,1.0,0.65,0.35,0.018835371,0.6325,-0.625,0.35,0,cv_120
0.0,-4.6051702,0.1097714,0.20662248,1.8822978,0.07496905,0.6,1.0,0.39999998,0.2,0.020694504,0.6,0.74,0.6,0,cv_120
0.0,-4.6051702,0.10555133,0.07908221,0.74922985,0.17758474,0.6,1.0,0.39999998,0.25,0.023728417,0.29500002,-0.01000002,0.6,0,cv_120
0.0,-4.6051702,0.13261491,0.0693743,0.5231259,-0.063870095,0.0,0.0,0.0,0.8,0.009543177,0.64250004,0.675,0.0,0,cv_120
0.0,-4.6051702,0.05377237,0.07168616,1.333141,0.057557173,0.2,0.3,0.10000001,0.2,0.015446539,0.595,-0.54,0.2,0,cv_120
0.03,-3.218876,0.05489553,0.13620536,2.4811735,0.021084199,0.45,0.9,0.45,0.1,0.013445817,0.59749997,0.665,0.45,0,cv_120
0.0,-4.6051702,0.07613283,0.044804275,0.58850133,-0.038087692,0.0,0.0,0.0,0.35,0.016048234,0.35250002,-0.025000006,0.0,0,cv_120
0.049999997,-2.8134108,0.064481765,0.054080404,0.8386929,0.053897887,0.4,0.4,0.0,0.25,0.0105043175,0.6975,0.505,0.4,0,cv_120
0.0,-4.6051702,0.0034851476,0.0019622222,0.5630225,0.0052921646,0.4,0.6,0.20000002,0.1,0.001363863,0.2525,0.055000007,0.4,0,cv_120
0.089999996,-2.3025851,9.383845e-05,0.0,0.0,5.6276954e-06,0.1,0.0,-0.1,0.15,2.6455786e-05,0.565,0.73,0.1,1,cv_120
0.0,-4.6051702,0.00010016948,8.509735e-05,0.8494489,-2.5136436e-05,0.0,0.0,0.0,0.2,3.4559976e-05,0.2,0.0,0.0,0,cv_120
0.0,-4.6051702,0.004588134,0.014171326,3.0886838,0.007934239,0.15,1.0,0.85,0.1,0.0013229214,0.565,0.73,0.15,0,cv_120
0.0,-4.6051702,0.017177235,0.0058083567,0.3381425,-0.0056869527,0.0,0.0,0.0,0.6,0.0025571578,0.4875,-0.004999995,0.0,0,cv_120
0.0,-4.6051702,0.011301731,0.009643284,0.85325646,-0.00074603467,0.0,0.0,0.0,0.95,0.0014046835,0.7675,0.365,0.0,0,cv_120
0.06,-2.65926,0.016790861,0.0057145515,0.34033683,-0.028374074,0.7,0.4,-0.29999998,0.55,0.0022153666,0.5825,0.014999986,0.7,0,cv_120
0.0,-4.6051702,0.0037622128,0.008717496,2.3171132,0.002975617,0.2,1.0,0.8,0.05,0.0010570005,0.8125,0.31500006,0.2,0,cv_120
0.0,-4.6051702,0.013122967,0.012802113,0.9755494,0.004587867,0.0,0.0,0.0,0.7,0.0022770704,0.5475,0.014999986,0.0,0,cv_120
0.0,-4.6051702,0.0048725675,0.012784483,2.623762,-0.0010690249,0.35,0.8,0.45000002,0.25,0.0010878103,0.82000005,0.32,0.35,0,cv_120
0.0,-4.6051702,0.012506337,0.009056492,0.7241516,-0.015597439,0.65,0.3,-0.34999996,0.45,0.0017788336,0.6075,0.014999986,0.65,0,cv_120
0.04,-2.9957323,0.008921783,0.0034570848,0.38748765,-0.0020431275,0.45,0.1,-0.35,0.4,0.0018593626,0.8275,0.255,0.45,0,cv_120
0.0,-4.6051702,0.0060009942,0.0025268276,0.42106748,-0.008611166,0.7,0.7,0.0,0.5,0.0008456711,0.83000004,0.060000002,0.7,0,cv_120
0.03,-3.218876,0.00025330734,0.0001616278,0.6380447,3.5483954e-05,0.05,0.0,-0.05,0.1,6.73594e-05,0.2,0.0,0.05,0,cv_120
0.0,-4.6051702,8.397521e-05,0.00020364877,2.424817,3.8520055e-05,0.05,0.5,0.45,0.05,2.3518276e-05,0.205,-0.00999999,0.05,0,cv_120
0.03,-3.218876,0.00012794377,0.00016199384,1.2660341,1.5222827e-05,0.2,0.5,0.3,0.2,4.9562324e-05,0.595,0.79,0.2,0,cv_120
0.0,-4.6051702,0.00021028049,0.0,0.0,-0.00018265084,0.0,0.0,0.0,0.75,3.8117574e-05,0.3225,0.20500001,0.0,1,cv_120
0.0,-4.6051702,0.0012075196,0.0014281366,1.1826929,0.0024102093,0.4,0.9,0.49999997,0.25,0.00016281662,0.59250003,0.77500004,0.4,0,cv_120
0.0,-4.6051702,0.015360856,0.03339341,2.1739273,0.027116211,0.1,0.9,0.79999995,0.05,0.00339298,0.40500003,0.38000003,0.1,0,cv_120
0.0,-4.6051702,0.031138448,0.0038222922,0.1227515,0.035127588,0.5,0.0,-0.5,0.15,0.0078084366,0.7075,0.014999986,0.5,0,cv_120
0.0,-4.6051702,0.022570731,0.008940138,0.39609414,0.036940247,0.35,0.0,-0.35,0.2,0.0070027043,0.7475,0.08500004,0.35,0,cv_120
0.0,-4.6051702,0.036846578,0.031053983,0.84279126,0.04932747,0.35,0.2,-0.14999999,0.35,0.0058343825,0.90999997,0.17000002,0.35,0,cv_120
0.11,-2.1202636,0.026138537,0.009608143,0.3675852,-0.021311177,0.25,0.0,-0.25,0.25,0.0057528215,0.7625,0.024999976,0.25,0,cv_120
0.049999997,-2.8134108,0.013894765,0.00018505628,0.013318408,-0.02728961,0.35,0.0,-0.35,0.15,0.0028751187,0.895,0.17000002,0.35,0,cv_120
0.0,-4.6051702,0.0002369436,0.00023503492,0.99190277,3.9795148e-05,0.0,0.0,0.0,0.7,2.809596e-05,0.2175,-0.004999995,0.0,0,cv_120
0.049999997,-2.8134108,0.0007575587,0.0,0.0,-6.6402554e-06,0.35,0.0,-0.35,0.25,0.00025379698,0.565,0.73,0.35,1,cv_120
0.0,-4.6051702,0.002225195,0.0035549693,1.5975918,0.00073252415,0.0,0.1,0.1,0.2,0.0006773386,0.2575,-0.054999992,0.0,0,cv_120
0.0,-4.6051702,0.03686133,0.04008186,1.0873684,0.01630762,0.25,0.3,0.050000012,0.25,0.009537688,0.8225,0.21500003,0.25,0,cv_120
0.03,-3.218876,0.04773198,0.057291627,1.2002773,0.008002685,0.2,0.4,0.2,0.15,0.013844259,0.6575,0.17500001,0.2,0,cv_120
0.089999996,-2.3025851,0.035589863,0.025830392,0.72577924,-0.043747798,0.45,0.2,-0.24999999,0.25,0.010480686,0.8425,0.195,0.45,0,cv_120
0.0,-4.6051702,0.02585029,0.06174326,2.388493,-0.004399598,0.0,0.8,0.8,0.55,0.0062539545,0.45499998,0.48,0.0,0,cv_120
0.0,-4.6051702,0.023493782,0.015936514,0.67832875,0.004881055,0.0,0.0,0.0,0.4,0.0049860138,0.83500004,0.32,0.0,0,cv_120
0.0,-4.6051702,0.034996916,0.034297448,0.98001313,0.015372706,0.0,0.0,0.0,0.3,0.0074662934,0.69,0.029999971,0.0,0,cv_120
0.0,-4.6051702,0.016252352,0.05163218,3.1769032,-0.029591775,0.65,1.0,0.35000002,0.3,0.0030135363,0.87249994,0.185,0.65,0,cv_120
0.02,-3.506558,0.046493087,0.018256191,0.39266455,0.04656708,0.3,0.3,0.0,0.1,0.013973864,0.2,0.0,0.3,0,cv_120
0.0,-4.6051702,0.004965171,0.02659925,5.3571563,2.2106906e-05,0.4,0.9,0.49999997,0.1,0.002301811,0.59000003,0.69,0.4,0,cv_120
0.07,-2.5257287,0.001794998,0.00042757348,0.23820144,4.7778463e-05,0.25,0.0,-0.25,0.1,0.0008137681,0.2,0.0,0.25,0,cv_120
0.0,-4.6051702,0.00026987743,0.0,0.0,-0.0001698014,0.0,0.0,0.0,0.7,5.117001e-05,0.58500004,-0.19999999,0.0,1,cv_120
0.08,-2.4079456,0.00075304974,0.0003719616,0.4939337,6.0709466e-05,0.1,0.0,-0.1,0.1,0.00024260907,0.2225,-0.004999995,0.1,0,cv_120
0.01,-3.912023,0.000514101,0.0003149033,0.61252004,0.00066402083,0.2,0.0,-0.2,0.15,0.00012051862,0.81,0.37,0.2,0,cv_120
0.14999999,-1.8325815,0.043989625,0.12065375,2.7427766,-0.094341315,0.25,1.0,0.75,0.15,0.006882937,0.71000004,-0.22999996,0.25,0,cv_120
0.0,-4.6051702,0.10851177,0.11557593,1.0651003,0.22533032,0.35,0.9,0.54999995,0.25,0.015482846,0.765,0.32999998,0.35,0,cv_120
0.19,-1.609438,0.05160608,0.062750384,1.2159492,-0.054903906,0.05,0.4,0.35,0.45,0.006178567,0.5825,-0.435,0.05,0,cv_120
0.0,-4.6051702,0.11977274,0.1362602,1.1376561,0.24559954,0.4,0.8,0.4,0.35,0.013045681,0.89,0.07999998,0.4,0,cv_120
0.13,-1.9661129,0.0019174602,0.00030320056,0.1581253,-0.0038157597,0.35,0.0,-0.35,0.1,0.000268086,0.52250004,-0.07499999,0.35,0,cv_120
0.0,-4.6051702,0.00029974556,0.00035810468,1.1946557,5.066699e-05,0.0,0.0,0.0,0.05,6.5866945e-05,0.47750002,-0.0150000155,0.0,0,cv_120
0.06,-2.65926,0.00027223775,0.0,0.0,-0.0004593541,0.7,0.0,-0.7,0.2,5.362776e-05,0.5925,-0.535,0.7,1,cv_120
0.0,-4.6051702,0.0036215389,0.09128612,25.206375,0.0056714974,0.65,0.7,0.050000012,0.45,0.0008165161,0.61,0.76,0.65,0,cv_120
0.04,-2.9957323,0.16595735,0.056322925,0.3393819,0.08839316,0.5,0.0,-0.5,0.4,0.027600443,0.3775,-0.045000017,0.5,0,cv_120
0.02,-3.506558,0.06898065,0.08785309,1.2735902,0.063390754,0.45,0.5,0.050000012,0.45,0.012189091,0.725,0.53999996,0.45,0,cv_120
0.0,-4.6051702,0.07180056,0.091771156,1.2781397,0.018266942,0.5,0.9,0.39999998,0.2,0.01994817,0.575,0.01999998,0.5,0,cv_120
0.01,-3.912023,0.030590927,0.013142215,0.4296114,0.03753982,0.35,0.0,-0.35,0.1,0.010423176,0.615,0.75,0.35,0,cv_120
0.07,-2.5257287,0.10364124,0.029132921,0.2810939,-0.13813254,0.55,0.0,-0.55,0.55,0.017654978,0.6025,0.23500001,0.55,0,cv_120
0.0,-4.6051702,0.011991584,0.03541355,2.9531977,0.01868251,0.1,1.0,0.9,0.05,0.0026985246,0.6275,0.605,0.1,0,cv_120
0.0,-4.6051702,0.058151186,0.04241074,0.72931844,0.031712733,0.0,0.0,0.0,0.2,0.013720854,0.64,-0.00999999,0.0,0,cv_120
0.11,-2.1202636,0.045045868,0.00014846347,0.0032958281,-0.08159565,0.45,0.0,-0.45,0.2,0.0086650755,0.73249996,0.46499997,0.45,0,cv_120
0.0,-4.6051702,0.00034967184,0.00035446894,1.0136899,6.085701e-05,0.0,0.0,0.0,0.5,7.306154e-05,0.855,0.0,0.0,0,cv_120
0.14999999,-1.8325815,0.00011630193,0.0,0.0,-0.00014396511,0.05,0.0,-0.05,0.45,3.1409287e-05,0.87,0.13999999,0.05,1,cv_120
0.0,-4.6051702,0.0003302128,0.011431269,34.61684,0.00021575238,0.1,1.0,0.9,0.05,8.691279e-05,0.855,0.23000002,0.1,0,cv_120
0.17,-1.7147983,0.05177785,0.016786303,0.32419845,-0.053332776,0.15,0.0,-0.15,0.2,0.009969641,0.68,0.01999998,0.15,0,cv_120
0.0,-4.6051702,0.034891803,0.04128881,1.183338,-0.035928063,0.4,0.4,0.0,0.05,0.008591744,0.74,0.51,0.4,0,cv_120
0.07,-2.5257287,0.077896655,0.057894614,0.7432233,-0.10086703,0.6,0.6,0.0,0.35,0.01673367,0.605,0.01999998,0.6,0,cv_120
0.0,-4.6051702,0.08266016,0.057762887,0.69879955,-0.009376194,0.0,0.0,0.0,0.25,0.011588648,0.815,0.36,0.0,0,cv_120
0.0,-4.6051702,0.04369883,0.05904519,1.3511844,-0.038299326,0.5,0.9,0.39999998,0.35,0.011029822,0.6175,-0.034999967,0.5,0,cv_120
0.089999996,-2.3025851,0.036594164,0.0013339778,0.036453284,-0.03401008,0.35,0.0,-0.35,0.3,0.00837236,0.82,0.24000001,0.35,0,cv_120
0.0,-4.6051702,0.0004023881,0.00037656844,0.9358106,0.00040600926,0.0,0.1,0.1,0.25,6.7639005e-05,0.83000004,0.07999998,0.0,0,cv_120
0.0,-4.6051702,0.06515484,0.0103413,0.1587188,-0.075882345,0.0,0.0,0.0,0.35,0.009991092,0.8025,0.29500002,0.0,0,cv_120
0.0,-4.6051702,0.081511855,0.045279805,0.55549955,0.00066142186,0.0,0.0,0.0,0.95,0.007237259,0.69,-0.00999999,0.0,0,cv_120
0.0,-4.6051702,0.01317081,0.022559876,1.7128679,-0.010309383,0.65,1.0,0.35000002,0.1,0.003655256,0.885,0.09000003,0.65,0,cv_120
0.0,-4.6051702,0.045905553,0.039895967,0.8690878,-0.032325614,0.0,0.0,0.0,0.6,0.00811297,0.5675,0.004999995,0.0,0,cv_120
0.0,-4.6051702,0.01965189,0.0049146265,0.25008404,0.0047434294,0.4,0.0,-0.4,0.15,0.005613133,0.85749996,0.185,0.4,0,cv_120
0.0,-4.6051702,0.00023412908,0.0002574712,1.0996507,-0.00015053428,0.0,0.0,0.0,0.4,6.020583e-05,0.70000005,-0.19,0.0,0,cv_120
0.0,-4.6051702,0.00021920155,0.0001306909,0.59618616,-0.00012548696,0.0,0.0,0.0,0.35,5.8267535e-05,0.635,0.63,0.0,0,cv_120
0.0,-4.6051702,0.0005084387,0.0,0.0,-0.00017871989,0.0,0.0,0.0,0.9,7.189754e-05,0.305,-0.14999999,0.0,1,cv_120
0.0,-4.6051702,0.00821773,0.004488703,0.5462211,0.0045450223,0.7,0.9,0.19999999,0.05,0.0021837193,0.585,0.69,0.7,0,cv_120
0.0,-4.6051702,0.14521697,0.22921355,1.5784211,0.29220062,0.65,1.0,0.35000002,0.35,0.021483485,0.62,-0.049999952,0.65,0,cv_120
